FECHA|DEPARTAMENTO|PROVINCIA|DISTRITO|ZONA|BLOQUE|SEGMENTO|ID_POLI|TOTAL_LOTES|ORDEN_LOTE|P301|P301A|P301B1|P301B2|P301B3|P301C1|P301C2|P301C3|P301D|OBSERVACIONES
2021-11-03 18:42:24.082000|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|zona_1|bloque_4|130218111|13021811102|1|1|Lote en plantaciones forestales a nivel de variedad|00000000451|1.0000000000|052|10000|0.0000000000|052|10000|1| 
2021-11-03 18:42:36.754000|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|zona_1|bloque_4|130218111|13021811103|1|1|Lote en montes y bosques naturales| |3.0000000000|052|10000|0.0000000000|052|10000|3| 
2021-11-03 18:42:42.176000|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|zona_1|bloque_4|130218111|13021811105|1|1|Lote en descanso| |2.5000000000|052|10000|0.0000000000|052|10000|2.5| 
2021-11-03 18:42:50.442000|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|zona_1|bloque_4|130218111|13021811101|1|1|Lote en montes y bosques naturales| |9.0830000000|052|10000|0.0000000000|052|10000|9.083| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|1|Lote en cultivo transitorio a nivel de variedad|00000000726|1500.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|2|Lote en cultivo transitorio a nivel de variedad|00000000726|1000.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|3|Lote en cultivo transitorio a nivel de variedad|00000000726|450.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|4|Lote en cultivo transitorio a nivel de variedad|00000001007|1500.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|5|Lote en barbecho| |50.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|6|Lote en barbecho| |1500.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|7|Lote en barbecho| |500.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|8|Lote en barbecho| |50.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|9|Lote en descanso| |50.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|10|Lote en descanso| |5000.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|11|Lote en montes y bosques naturales| |1250.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|12|Lote en montes y bosques naturales| |1250.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|13|Lote en montes y bosques naturales| |5000.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|14|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |100000.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:04:51.611000|LA LIBERTAD|SANCHEZ CARRION|HUAMACHUCO|zona_3|bloque_10|130203814|13020381401|15|15|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |200.0000000000|074|1|0.0000000000|074|1|119300| 
2021-11-03 19:20:56.017000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421201|3|1|Lote en descanso| |0.0800000000|052|10000|0.8000000000|052|10000|3.58|Los lotes no han sido cultivados mas de 3 años..
2021-11-03 19:20:56.017000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421201|3|2|Lote en pastos naturales|00000001171|0.5000000000|052|10000|0.0500000000|052|10000|3.58|Los lotes no han sido cultivados mas de 3 años..
2021-11-03 19:20:56.017000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421201|3|3|Lote en montes y bosques naturales| |3.0000000000|052|10000|3.0000000000|052|10000|3.58|Los lotes no han sido cultivados mas de 3 años..
2021-11-03 19:21:37.954000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421202|4|1|Lote en descanso| |0.0500000000|052|10000|0.0500000000|052|10000|1.69| 
2021-11-03 19:21:37.954000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421202|4|2|Lote en pastos naturales|00000001171|0.0700000000|052|10000|0.0700000000|052|10000|1.69| 
2021-11-03 19:21:37.954000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421202|4|3|Lote en pastos naturales|00000001171|0.0700000000|052|10000|0.0700000000|052|10000|1.69| 
2021-11-03 19:21:37.954000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421202|4|4|Lote en matorrales| |1.5000000000|052|10000|1.5000000000|052|10000|1.69| 
2021-11-03 19:21:57.220000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421203|2|1|Lote en descanso| |0.5000000000|052|10000|0.5000000000|052|10000|1.5|No se cultivan las parcelas, por fallecimiento del productor, su hermano los administra, pero no las cultivas hace mas de 2 años.
2021-11-03 19:21:57.220000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130114212|13011421203|2|2|Lote en descanso| |1.0000000000|052|10000|1.0000000000|052|10000|1.5|No se cultivan las parcelas, por fallecimiento del productor, su hermano los administra, pero no las cultivas hace mas de 2 años.
2021-11-03 19:25:28.307000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941401|3|1|Lote en barbecho| |1.0000000000|052|10000|1.0000000000|052|10000|2.3| 
2021-11-03 19:25:28.307000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941401|3|2|Lote en descanso| |0.5000000000|052|10000|0.5000000000|052|10000|2.3| 
2021-11-03 19:25:28.307000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941401|3|3|Lote en pastos naturales|00000001171|0.8000000000|052|10000|0.8000000000|052|10000|2.3| 
2021-11-03 19:25:32.948000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941402|3|1|Lote en descanso| |0.4000000000|052|10000|0.4000000000|052|10000|1.8|Esta parcela no a sido cultivado por mas de 3 años.
2021-11-03 19:25:32.948000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941402|3|2|Lote en pastos naturales|00000001171|0.6000000000|052|10000|0.4000000000|052|10000|1.8|Esta parcela no a sido cultivado por mas de 3 años.
2021-11-03 19:25:32.948000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941402|3|3|Lote en matorrales| |0.8000000000|052|10000|0.8000000000|052|10000|1.8|Esta parcela no a sido cultivado por mas de 3 años.
2021-11-03 19:25:39.557000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941403|3|1|Lote en descanso| |0.4000000000|052|10000|0.4000000000|052|10000|3.2| 
2021-11-03 19:25:39.557000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941403|3|2|Lote en pastos naturales|00000001171|2.1000000000|052|10000|2.1000000000|052|10000|3.2| 
2021-11-03 19:25:39.557000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941403|3|3|Lote en matorrales| |0.7000000000|052|10000|0.7000000000|052|10000|3.2| 
2021-11-03 19:25:44.682000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941404|7|1|Lote en barbecho| |0.4000000000|052|10000|0.4000000000|052|10000|3.7|Los lotes no han sido cultivados por mas de 3 años
2021-11-03 19:25:44.682000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941404|7|2|Lote en descanso| |0.5000000000|052|10000|0.4000000000|052|10000|3.7|Los lotes no han sido cultivados por mas de 3 años
2021-11-03 19:25:44.682000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941404|7|3|Lote en descanso| |0.4000000000|052|10000|0.4000000000|052|10000|3.7|Los lotes no han sido cultivados por mas de 3 años
2021-11-03 19:25:44.682000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941404|7|4|Lote en pastos naturales|00000001171|0.5000000000|052|10000|0.5000000000|052|10000|3.7|Los lotes no han sido cultivados por mas de 3 años
2021-11-03 19:25:44.682000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941404|7|5|Lote en pastos naturales|00000001171|0.5000000000|052|10000|0.5000000000|052|10000|3.7|Los lotes no han sido cultivados por mas de 3 años
2021-11-03 19:25:44.682000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941404|7|6|Lote en matorrales| |0.7000000000|052|10000|0.7000000000|052|10000|3.7|Los lotes no han sido cultivados por mas de 3 años
2021-11-03 19:25:44.682000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941404|7|7|Lote en montes y bosques naturales| |0.7000000000|052|10000|0.7000000000|052|10000|3.7|Los lotes no han sido cultivados por mas de 3 años
2021-11-03 19:25:50.228000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941405|2|1|Lote en pastos naturales|00000001171|1.0000000000|052|10000|1.0000000000|052|10000|4|Los lotes no se cultivaron por mas de 3 años
2021-11-03 19:25:50.228000|LA LIBERTAD|BOLIVAR|BAMBAMARCA|zona_6|bloque_19|130149414|13014941405|2|2|Lote en matorrales| |3.0000000000|052|10000|3.0000000000|052|10000|4|Los lotes no se cultivaron por mas de 3 años
2021-11-03 19:36:49.878000|LA LIBERTAD|CHEPEN|PUEBLO NUEVO|zona_1|bloque_2|130125814|13012581402|1|1|Lote en barbecho| |8.5000000000|052|10000|0.0000000000|052|10000|8.5| 
2021-11-03 19:37:12.252000|LA LIBERTAD|CHEPEN|PUEBLO NUEVO|zona_1|bloque_2|130125814|13012581403|1|1|Lote en barbecho| |6.5000000000|052|10000|0.0000000000|052|10000|6.5| 
2021-11-03 19:40:22.654000|LA LIBERTAD|CHEPEN|PUEBLO NUEVO|zona_1|bloque_2|130125814|13012581401|1|1|Lote en descanso| |10.0000000000|052|10000|0.0000000000|052|10000|10| 
2021-11-03 19:40:27.655000|LA LIBERTAD|CHEPEN|PUEBLO NUEVO|zona_1|bloque_2|130125814|13012581404|3|1|Lote en cultivo transitorio a nivel de variedad|00000000130|1.5000000000|052|10000|0.0000000000|052|10000|3.5| 
2021-11-03 19:40:27.655000|LA LIBERTAD|CHEPEN|PUEBLO NUEVO|zona_1|bloque_2|130125814|13012581404|3|2|Lote en cultivo transitorio a nivel de variedad|00000001558|0.5000000000|052|10000|0.0000000000|052|10000|3.5| 
2021-11-03 19:40:27.655000|LA LIBERTAD|CHEPEN|PUEBLO NUEVO|zona_1|bloque_2|130125814|13012581404|3|3|Lote en pastos sembrados a nivel de variedad|00000000074|1.5000000000|052|10000|0.0000000000|052|10000|3.5| 
2021-11-03 19:41:10.857000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130197913|13019791302|1|1|Lote en barbecho| |1.0000000000|052|10000|0.0000000000|074|1|1| 
2021-11-03 19:41:14.904000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130197913|13019791301|1|1|Lote en barbecho| |2.5500000000|052|10000|0.0000000000|052|10000|2.55| 
2021-11-03 19:41:27.059000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130197913|13019791306|1|1|Lote en barbecho| |1.2000000000|052|10000|0.0000000000|052|10000|1.2| 
2021-11-03 19:41:31.528000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130197913|13019791304|1|1|Lote en barbecho| |2.9000000000|052|10000|0.0000000000|052|10000|2.9| 
2021-11-03 19:41:37.153000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130197913|13019791303|1|1|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.1000000000|052|10000|0.0000000000|052|10000|0.1| 
2021-11-03 19:41:40.591000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130197913|13019791305|1|1|Lote en barbecho| |0.3500000000|052|10000|0.0000000000|052|10000|0.35| 
2021-11-03 20:31:37.294000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571304|2|1|Lote en cultivo transitorio a nivel de variedad|00000000281|6.0000000000|052|10000|6.0000000000|052|10000|17| 
2021-11-03 20:31:37.294000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571304|2|2|Lote en descanso| |11.0000000000|052|10000|11.0000000000|052|10000|17| 
2021-11-03 20:31:48.918000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571301|1|1|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.0000000000|052|10000|0.0000000000|052|10000|0| 
2021-11-03 20:31:51.730000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571302|1|1|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.0000000000|052|10000|0.0000000000|052|10000|0| 
2021-11-03 20:31:56.138000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571303|4|1|Lote en cultivo transitorio a nivel de variedad|00000000281|6.0000000000|052|10000|6.0000000000|052|10000|17| 
2021-11-03 20:31:56.138000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571303|4|2|Lote en cultivo transitorio a nivel de variedad|00000000281|4.0000000000|052|10000|4.0000000000|052|10000|17| 
2021-11-03 20:31:56.138000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571303|4|3|Lote en infraestructura agrícola| |5.0000000000|052|10000|5.0000000000|052|10000|17| 
2021-11-03 20:31:56.138000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571303|4|4|Lote en barbecho| |2.0000000000|052|10000|2.0000000000|052|10000|17| 
2021-11-03 20:32:02.980000|LA LIBERTAD|ASCOPE|MAGDALENA DE CAO|zona_1|bloque_3|130185713|13018571305|1|1|Lote en barbecho| |7.2000000000|052|10000|7.2000000000|052|10000|7.2| 
2021-11-03 21:20:42.810000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130167111|13016711101|3|1|Lote en descanso| |1.0000000000|052|10000|0.0000000000|052|10000|2|El lote 1 está en descanso hace más de  dos años.
2021-11-03 21:20:42.810000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130167111|13016711101|3|2|Lote en pastos naturales|00000001171|0.5000000000|052|10000|0.0000000000|052|10000|2|El lote 1 está en descanso hace más de  dos años.
2021-11-03 21:20:42.810000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130167111|13016711101|3|3|Lote en pastos naturales|00000001171|0.5000000000|052|10000|0.0000000000|052|10000|2|El lote 1 está en descanso hace más de  dos años.
2021-11-03 21:21:05.809000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104213|13010421301|7|1|Lote en cultivo transitorio a nivel de variedad|00000000489|0.2500000000|052|10000|0.0000000000|052|10000|2.9149999999999996| 
2021-11-03 21:21:05.809000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104213|13010421301|7|2|Lote en cultivo transitorio a nivel de variedad|00000001535|0.4000000000|052|10000|0.0000000000|052|10000|2.9149999999999996| 
2021-11-03 21:21:05.809000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104213|13010421301|7|3|Lote en cultivo transitorio a nivel de variedad|00000000489|0.2500000000|052|10000|0.0000000000|052|10000|2.9149999999999996| 
2021-11-03 21:21:05.809000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104213|13010421301|7|4|Lote en pastos naturales|00000001171|1.0000000000|052|10000|0.0000000000|052|10000|2.9149999999999996| 
2021-11-03 21:21:05.809000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104213|13010421301|7|5|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |1.0000000000|052|10000|0.0000000000|052|10000|2.9149999999999996| 
2021-11-03 21:21:05.809000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104213|13010421301|7|6|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |0.0050000000|052|10000|0.0000000000|052|10000|2.9149999999999996| 
2021-11-03 21:21:05.809000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104213|13010421301|7|7|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |0.0100000000|052|10000|0.0000000000|052|10000|2.9149999999999996| 
2021-11-03 22:31:51.466000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601101|1|1|Lote en cultivo transitorio a nivel de variedad|00000000281|9200.0000000000|074|1|0.0000000000|074|1|9200| 
2021-11-03 22:32:00.200000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601102|1|1|Lote en cultivo transitorio a nivel de variedad|00000000281|7500.0000000000|074|1|0.0000000000|074|1|7500| 
2021-11-03 22:32:05.935000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601109|3|1|Lote en cultivo transitorio a nivel de variedad|00000000775|30000.0000000000|074|1|0.0000000000|074|1|110200| 
2021-11-03 22:32:05.935000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601109|3|2|Lote en cultivo permanente a nivel de variedad|00000000008, 00000000442|80000.0000000000|074|1|0.0000000000|074|1|110200| 
2021-11-03 22:32:05.935000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601109|3|3|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |200.0000000000|074|1|0.0000000000|074|1|110200| 
2021-11-03 22:32:19.028000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601106|4|1|Lote en cultivo permanente a nivel de variedad|00000000442|8000.0000000000|074|1|0.0000000000|074|1|12650| 
2021-11-03 22:32:19.028000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601106|4|2|Lote en barbecho| |2000.0000000000|074|1|0.0000000000|074|1|12650| 
2021-11-03 22:32:19.028000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601106|4|3|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |2500.0000000000|074|1|0.0000000000|074|1|12650| 
2021-11-03 22:32:19.028000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601106|4|4|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |150.0000000000|074|1|0.0000000000|074|1|12650| 
2021-11-03 22:32:25.325000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601111|1|1|Lote en cultivo permanente a nivel de variedad|00000000442|40000.0000000000|074|1|0.0000000000|074|1|40000| 
2021-11-03 22:32:33.074000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601110|2|1|Lote en cultivo transitorio a nivel de variedad|00000000281|30000.0000000000|074|1|0.0000000000|074|1|60000| 
2021-11-03 22:32:33.074000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130186011|13018601110|2|2|Lote en cultivo transitorio a nivel de variedad|00000000281|30000.0000000000|074|1|0.0000000000|074|1|60000| 
2021-11-03 22:49:25.413000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104111|13010411101|7|1|Lote en cultivo transitorio a nivel de variedad|00000001041|0.5000000000|052|10000|0.0000000000|052|10000|4.26|El productor no sabía con exactitud la extensión de su parcela por lo que los datos son aproximados
2021-11-03 22:49:25.413000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104111|13010411101|7|2|Lote en cultivo transitorio a nivel de variedad|00000001041|0.0100000000|052|10000|0.0000000000|052|10000|4.26|El productor no sabía con exactitud la extensión de su parcela por lo que los datos son aproximados
2021-11-03 22:49:25.413000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104111|13010411101|7|3|Lote en cultivo transitorio a nivel de variedad|00000000374|0.2500000000|052|10000|0.0000000000|052|10000|4.26|El productor no sabía con exactitud la extensión de su parcela por lo que los datos son aproximados
2021-11-03 22:49:25.413000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104111|13010411101|7|4|Lote en barbecho| |0.2500000000|052|10000|0.0000000000|052|10000|4.26|El productor no sabía con exactitud la extensión de su parcela por lo que los datos son aproximados
2021-11-03 22:49:25.413000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104111|13010411101|7|5|Lote en descanso| |0.5000000000|052|10000|0.0000000000|052|10000|4.26|El productor no sabía con exactitud la extensión de su parcela por lo que los datos son aproximados
2021-11-03 22:49:25.413000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104111|13010411101|7|6|Lote en pastos naturales|00000001171|2.5000000000|052|10000|0.0000000000|052|10000|4.26|El productor no sabía con exactitud la extensión de su parcela por lo que los datos son aproximados
2021-11-03 22:49:25.413000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130104111|13010411101|7|7|Lote en pastos naturales|00000001171|0.2500000000|052|10000|0.0000000000|052|10000|4.26|El productor no sabía con exactitud la extensión de su parcela por lo que los datos son aproximados
2021-11-03 22:49:33.647000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130166213|13016621301|4|1|Lote en cultivo transitorio a nivel de variedad|00000000374|0.2500000000|052|10000|0.0000000000|052|10000|2.75| 
2021-11-03 22:49:33.647000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130166213|13016621301|4|2|Lote en cultivo transitorio a nivel de variedad|00000001041|0.2500000000|052|10000|0.0000000000|052|10000|2.75| 
2021-11-03 22:49:33.647000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130166213|13016621301|4|3|Lote en descanso| |0.7500000000|052|10000|0.0000000000|052|10000|2.75| 
2021-11-03 22:49:33.647000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130166213|13016621301|4|4|Lote en pastos naturales|00000001171|1.5000000000|052|10000|0.0000000000|052|10000|2.75| 
2021-11-03 22:49:41.115000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130166213|13016621302|1|1|Lote en cuerpos de agua (quebradas, riachuelos, lagunas, qochas o reservorios de agua)| |0.0000000000|052|10000|0.0000000000|052|10000|0|LA QUEBRADA  NO TIENE NINGUN NOMBRE
2021-11-03 22:49:45.178000|LA LIBERTAD|SANCHEZ CARRION|CHUGAY|zona_3|bloque_11|130166213|13016621303|1|1|Lote en descanso| |0.5000000000|052|10000|0.0000000000|052|10000|0.5| 
2021-11-03 23:40:20.520000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081101|4|1|Lote en cultivo transitorio a nivel de variedad|00000000329|2500.0000000000|074|1|0.0000000000|074|1|80200| 
2021-11-03 23:40:20.520000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081101|4|2|Lote en cultivo permanente a nivel de variedad|00000000442|40000.0000000000|074|1|0.0000000000|074|1|80200| 
2021-11-03 23:40:20.520000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081101|4|3|Lote en descanso| |37500.0000000000|074|1|0.0000000000|074|1|80200| 
2021-11-03 23:40:20.520000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081101|4|4|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |200.0000000000|074|1|0.0000000000|074|1|80200| 
2021-11-03 23:40:32.520000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081105|1|1|Lote en cultivo permanente a nivel de variedad|00000000442|21700.0000000000|074|1|0.0000000000|074|1|21700| 
2021-11-03 23:40:35.895000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081106|5|1|Lote en pastos sembrados a nivel de variedad|00000000074|40.0000000000|074|1|0.0000000000|074|1|26440| 
2021-11-03 23:40:35.895000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081106|5|2|Lote en descanso| |2500.0000000000|074|1|0.0000000000|074|1|26440| 
2021-11-03 23:40:35.895000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081106|5|3|Lote en descanso| |1250.0000000000|074|1|0.0000000000|074|1|26440| 
2021-11-03 23:40:35.895000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081106|5|4|Lote en barbecho| |22500.0000000000|074|1|0.0000000000|074|1|26440| 
2021-11-03 23:40:35.895000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081106|5|5|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |150.0000000000|074|1|0.0000000000|074|1|26440| 
2021-11-03 23:40:41.895000|LA LIBERTAD|ASCOPE|PAIJAN|zona_1|bloque_3|130140811|13014081107|1|1|Lote en cultivo transitorio a nivel de variedad|00000000281|13800.0000000000|074|1|0.0000000000|074|1|13800| 
